Mean Temperature (°C),Mean Wind Speed (km/h),Daily Rainfall Total (mm),Maximum Temperature (°C),Max Wind Speed (km/h),Minimum Temperature (°C)
27.676001064254358,7.53492529166951,0.6285714285714287,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,12.299999999999999,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,2.3714285714285714,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.2,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,8.985714285714286,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,2.942857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.014285714285714287,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,5.1000000000000005,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,5.042857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.2285714285714284,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,5.414285714285714,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,16.628571428571426,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.5571428571428572,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,6.471428571428572,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,4.414285714285715,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.3142857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,7.885714285714285,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,11.942857142857141,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,11.157142857142857,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,2.314285714285714,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,23.414285714285715,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,15.185714285714285,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,15.057142857142859,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,10.828571428571427,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.8285714285714285,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,5.542857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,4.742857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,5.3999999999999995,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,2.7285714285714286,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,10.928571428571429,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,3.7428571428571433,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,12.485714285714286,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,8.014285714285714,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.07142857142857142,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.08571428571428572,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,4.042857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,6.242857142857142,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.2428571428571427,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,14.214285714285714,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,7.442857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,5.128571428571428,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.614285714285714,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.3714285714285714,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,7.3428571428571425,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,3.842857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.5857142857142857,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.34285714285714286,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,2.0571428571428574,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,6.114285714285715,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.5571428571428572,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.39999999999999997,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.014285714285714287,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.1142857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.4714285714285715,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,2.7857142857142856,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,13.471428571428572,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,4.8,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,2.0714285714285716,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.1285714285714286,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,3.4,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,2.1142857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,6.814285714285715,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,2.3285714285714287,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,3.0714285714285716,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.6142857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.2857142857142858,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.8857142857142856,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.7714285714285716,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,5.1571428571428575,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,2.442857142857143,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.9714285714285713,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,3.6285714285714286,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,1.5,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,11.728571428571428,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,11.314285714285715,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,30.485714285714288,31.522349341492614,32.8,24.924584275641877
27.676001064254358,7.53492529166951,0.0,31.522349341492614,32.8,24.924584275641877
26.6291434652882,7.53492529166951,9.585714285714285,31.522349341492614,32.8,23.0
24.985714285714288,7.53492529166951,6.871428571428572,29.8,32.8,21.9
26.02857142857143,7.53492529166951,0.04285714285714286,30.7,32.8,23.1
26.47142857142857,7.53492529166951,0.0,31.7,32.8,22.5
26.585714285714285,7.53492529166951,0.6142857142857144,31.9,32.8,23.0
26.75714285714286,7.53492529166951,0.08571428571428572,32.6,32.8,23.0
27.157142857142855,7.53492529166951,1.342857142857143,32.9,32.8,22.6
27.2,7.53492529166951,0.5714285714285714,33.5,32.8,23.2
27.357142857142858,7.53492529166951,1.9714285714285715,34.3,32.8,23.0
27.314285714285713,7.53492529166951,5.6571428571428575,34.3,32.8,22.3
27.214285714285715,7.53492529166951,0.8142857142857143,33.0,32.8,23.5
27.142857142857142,7.53492529166951,9.028571428571428,33.7,32.8,22.9
27.3,7.53492529166951,7.471428571428571,33.9,32.8,22.8
27.157142857142855,7.53492529166951,0.04285714285714286,33.2,32.8,23.7
26.87142857142857,7.53492529166951,9.799999999999999,32.2,32.8,22.2
26.842857142857145,7.53492529166951,1.8428571428571427,32.6,32.8,23.1
27.228571428571428,7.53492529166951,3.357142857142857,32.4,32.8,24.3
26.8,7.53492529166951,9.1,32.8,32.8,23.5
28.228571428571428,7.53492529166951,0.21428571428571427,32.6,32.8,24.4
27.785714285714285,7.53492529166951,7.428571428571429,32.9,32.8,23.7
28.099999999999998,7.53492529166951,0.014285714285714287,32.3,32.8,24.7
28.02857142857143,7.53492529166951,4.771428571428571,32.8,32.8,23.8
27.728571428571428,7.53492529166951,1.5714285714285714,32.8,32.8,24.0
29.271428571428572,7.53492529166951,2.942857142857143,33.3,32.8,24.4
27.571428571428573,7.53492529166951,4.442857142857143,32.2,32.8,23.1
28.957142857142856,7.53492529166951,0.0,33.1,32.8,26.2
28.885714285714283,7.53492529166951,2.4285714285714284,33.0,32.8,23.0
28.47142857142857,7.53492529166951,1.6714285714285713,32.3,32.8,23.8
27.714285714285715,7.53492529166951,3.7142857142857144,31.9,32.8,22.1
27.67142857142857,7.53492529166951,3.085714285714286,32.0,32.8,22.8
28.657142857142855,7.53492529166951,0.0,32.8,32.8,25.5
28.142857142857142,7.53492529166951,2.1142857142857143,33.2,32.8,23.5
27.014285714285712,7.53492529166951,15.071428571428571,31.9,32.8,22.8
27.67142857142857,7.53492529166951,2.8285714285714287,31.5,32.8,21.9
27.814285714285713,7.53492529166951,1.5714285714285714,31.5,32.8,24.5
26.928571428571427,7.53492529166951,5.314285714285714,32.1,32.8,22.1
28.0,7.53492529166951,2.9714285714285715,32.0,32.8,24.4
28.099999999999998,7.53492529166951,1.9142857142857144,32.1,32.8,24.3
28.214285714285715,7.53492529166951,0.14285714285714285,32.1,32.8,24.2
27.414285714285715,7.53492529166951,0.014285714285714287,33.2,32.8,23.1
27.8,7.53492529166951,1.5999999999999999,33.5,32.8,23.3
26.957142857142856,7.53492529166951,1.8428571428571427,32.5,32.8,22.6
27.957142857142856,7.53492529166951,1.1428571428571428,33.8,32.8,24.0
27.3,7.53492529166951,1.0285714285714287,33.4,32.8,23.4
26.957142857142856,7.53492529166951,5.414285714285714,33.5,32.8,23.8
27.571428571428573,7.53492529166951,0.08571428571428572,34.0,32.8,23.7
27.62857142857143,7.53492529166951,7.542857142857144,34.3,32.8,23.1
27.3,7.53492529166951,3.3714285714285714,33.3,32.8,23.9
26.785714285714285,7.53492529166951,3.8285714285714287,32.1,32.8,24.0
26.67142857142857,7.53492529166951,11.957142857142856,33.0,32.8,22.8
26.385714285714283,7.53492529166951,7.8999999999999995,32.1,32.8,23.3
25.214285714285715,7.53492529166951,43.385714285714286,30.4,32.8,23.3
26.457142857142856,7.510660922621079,6.3428571428571425,31.5,43.2,23.8
27.0,10.62857142857143,3.6,32.1,42.8,23.7
26.228571428571428,10.5,14.385714285714286,31.3,54.0,23.1
26.314285714285713,12.142857142857142,12.542857142857144,31.2,59.8,23.0
26.071428571428573,12.799999999999999,4.514285714285714,31.6,58.0,23.0
27.32857142857143,11.771428571428572,0.0,33.7,48.6,23.1
27.928571428571427,15.471428571428572,0.7285714285714285,33.5,44.6,23.5
28.52857142857143,13.457142857142857,0.0,34.6,42.1,25.3
28.285714285714285,13.342857142857143,0.07142857142857142,34.6,47.9,24.2
28.542857142857144,15.571428571428571,0.0,35.1,48.6,24.3
28.885714285714283,14.014285714285714,0.0,34.9,52.2,24.6
29.099999999999998,13.0,0.0,35.1,47.5,24.7
28.885714285714283,7.242857142857143,0.04285714285714286,35.8,44.6,24.7
29.02857142857143,9.185714285714285,2.6142857142857143,35.2,51.5,24.7
29.414285714285715,8.642857142857142,0.1142857142857143,34.8,45.0,25.4
30.142857142857142,11.028571428571428,0.0,35.5,42.8,26.5
29.557142857142857,10.271428571428572,0.0,35.8,58.0,25.2
28.3,5.771428571428571,4.685714285714286,34.9,47.5,23.5
28.12857142857143,4.514285714285714,0.1142857142857143,34.0,54.0,23.5
28.071428571428573,4.485714285714286,0.0,33.1,43.6,23.7
28.771428571428572,5.3999999999999995,0.0,33.4,40.3,24.6
27.928571428571427,4.5,4.685714285714286,32.6,55.8,23.5
28.900000000000002,6.728571428571429,2.242857142857143,33.6,57.2,23.9
28.385714285714283,7.171428571428572,6.071428571428571,33.0,39.2,23.8
27.585714285714285,4.6000000000000005,4.0285714285714285,32.6,47.5,23.5
28.428571428571427,6.885714285714286,0.09999999999999999,33.3,43.9,25.2
28.285714285714285,8.3,2.9857142857142853,33.0,75.2,21.3
26.87142857142857,7.242857142857143,18.085714285714285,31.9,51.8,21.4
28.042857142857144,10.442857142857141,2.3428571428571425,32.3,47.9,23.3
27.157142857142855,7.3428571428571425,2.014285714285714,31.7,63.0,23.6
28.17142857142857,9.442857142857141,2.6999999999999997,32.5,46.8,24.4
27.82857142857143,9.414285714285715,4.514285714285714,32.1,43.9,24.0
28.042857142857144,12.299999999999999,4.3428571428571425,32.6,56.5,22.1
28.25714285714286,11.857142857142858,2.4857142857142853,32.7,60.8,23.0
27.97142857142857,10.942857142857141,25.97142857142857,32.6,46.1,23.2
27.685714285714287,8.657142857142857,1.2714285714285716,32.7,49.0,23.9
26.82857142857143,6.171428571428572,12.814285714285713,32.7,64.4,22.4
26.685714285714287,5.542857142857143,6.742857142857143,31.5,54.4,23.7
27.52857142857143,4.742857142857143,1.5714285714285714,32.1,47.5,23.8
28.02857142857143,6.714285714285714,2.1714285714285713,32.8,44.3,24.6
28.085714285714285,5.942857142857143,2.971428571428571,32.9,54.7,23.0
28.47142857142857,5.328571428571428,0.31428571428571433,33.7,36.4,25.0
27.228571428571428,4.285714285714286,12.12857142857143,32.5,49.3,22.9
27.0,5.457142857142857,14.657142857142858,32.1,71.6,22.4
26.82857142857143,4.014285714285714,12.700000000000001,32.6,52.9,23.4
27.057142857142857,4.742857142857143,0.6857142857142858,31.8,33.5,23.7
27.12857142857143,3.357142857142857,7.685714285714285,32.5,51.8,22.2
26.099999999999998,4.728571428571429,11.342857142857143,31.4,64.4,22.6
25.271428571428572,5.928571428571429,3.0857142857142854,31.0,51.1,21.3
24.914285714285715,4.385714285714285,12.799999999999999,29.8,46.8,22.8
25.957142857142856,5.8428571428571425,5.457142857142857,31.2,49.3,22.8
25.82857142857143,9.928571428571429,25.3,31.3,50.8,21.9
25.24285714285714,8.342857142857143,6.857142857142857,31.7,46.8,22.0
25.642857142857142,12.642857142857142,1.5714285714285714,30.5,64.1,22.7
25.657142857142855,11.257142857142856,7.057142857142857,30.6,50.4,22.4
26.214285714285715,8.885714285714286,0.8857142857142858,31.5,40.0,22.0
24.428571428571427,5.985714285714286,19.271428571428572,31.4,40.3,21.2
24.942857142857143,8.342857142857143,32.628571428571426,31.2,48.6,21.1
25.8,9.242857142857144,22.114285714285717,31.0,43.2,23.1
25.7,6.8,16.257142857142856,31.3,44.6,22.1
26.271428571428572,7.642857142857143,2.585714285714286,31.5,42.8,23.1
26.25714285714286,12.62857142857143,20.014285714285716,31.1,49.3,22.7
26.485714285714288,8.371428571428572,5.742857142857143,32.2,54.4,23.2
26.914285714285715,5.485714285714286,4.871428571428572,32.5,40.0,23.5
26.285714285714285,4.542857142857143,11.971428571428572,32.8,43.2,22.1
26.914285714285715,4.1000000000000005,9.771428571428572,32.6,36.4,23.4
27.7,4.314285714285714,1.3571428571428572,32.6,44.3,24.0
26.985714285714288,5.1000000000000005,5.357142857142857,31.9,45.0,23.7
27.385714285714283,5.171428571428572,8.385714285714286,32.0,48.2,22.8
27.457142857142856,4.985714285714286,1.2,32.7,46.8,22.7
27.142857142857142,3.7857142857142856,19.185714285714287,32.9,51.5,22.5
27.085714285714285,4.585714285714286,1.8142857142857143,32.7,60.1,23.5
27.714285714285715,6.414285714285714,1.7142857142857142,32.8,47.2,23.8
26.571428571428573,5.085714285714286,9.457142857142857,32.4,52.6,21.9
27.442857142857143,8.9,6.8,32.2,47.9,22.5
27.142857142857142,7.371428571428572,24.17142857142857,31.9,40.0,23.7
27.8,7.242857142857143,2.5857142857142854,32.7,60.1,21.4
27.857142857142858,10.014285714285714,0.7999999999999999,32.2,48.2,23.0
27.771428571428572,8.542857142857143,2.1,32.2,63.4,22.2
27.97142857142857,9.1,0.042857142857142864,33.0,42.8,24.9
27.228571428571428,6.771428571428571,1.3571428571428572,32.1,46.4,23.2
25.8,4.2,15.971428571428573,32.1,40.7,22.5
27.385714285714283,6.4142857142857155,0.5857142857142856,31.9,44.6,24.0
27.47142857142857,9.028571428571428,2.6999999999999997,32.3,52.6,22.8
27.085714285714285,7.742857142857143,2.3857142857142857,32.8,57.2,22.4
27.914285714285715,9.442857142857141,1.842857142857143,32.7,57.2,22.5
27.114285714285717,6.1571428571428575,4.642857142857143,32.0,48.6,23.5
27.7,8.742857142857144,7.071428571428571,31.9,77.8,22.4
26.5,5.414285714285714,3.8000000000000003,32.0,42.5,22.6
26.414285714285715,5.314285714285715,3.4857142857142853,32.2,49.7,21.0
26.52857142857143,5.114285714285714,5.271428571428571,32.0,49.7,22.2
27.37142857142857,6.785714285714286,10.328571428571427,32.4,73.8,22.8
27.400000000000002,5.257142857142857,5.285714285714286,33.0,48.2,22.0
27.814285714285713,6.857142857142857,2.957142857142857,33.4,51.1,22.7
27.214285714285715,4.671428571428572,4.928571428571429,32.6,53.3,22.8
27.228571428571428,4.928571428571429,13.614285714285716,32.9,48.6,22.9
26.67142857142857,4.314285714285714,1.457142857142857,32.2,58.0,21.2
27.014285714285712,4.271428571428571,0.5857142857142856,32.7,44.3,24.0
26.214285714285715,3.957142857142857,9.814285714285715,32.2,47.5,23.2
26.5,6.071428571428571,5.428571428571429,31.8,43.6,22.8
26.114285714285717,4.242857142857143,0.9571428571428572,31.4,44.6,23.2
26.12857142857143,6.114285714285714,1.7,32.2,46.1,22.9
26.314285714285713,6.8999999999999995,4.5285714285714285,31.4,46.4,23.2
25.5,3.271428571428572,19.52857142857143,31.8,45.0,22.0
25.614285714285717,9.285714285714286,13.87142857142857,30.7,51.5,22.2
25.814285714285713,8.72857142857143,5.342857142857143,31.4,51.5,22.6
26.62857142857143,13.071428571428571,0.0,31.4,49.7,23.1
26.685714285714287,12.971428571428572,0.0,32.7,51.5,22.2
27.385714285714283,14.785714285714286,0.0,33.0,49.7,23.0
26.185714285714287,14.585714285714285,13.200000000000001,32.0,60.1,22.3
27.142857142857142,8.528571428571428,0.41428571428571426,32.3,40.3,24.0
26.514285714285712,7.214285714285714,6.285714285714286,33.0,54.4,22.2
27.714285714285715,10.428571428571429,1.1428571428571428,33.3,64.4,22.4
26.928571428571427,5.6000000000000005,4.214285714285714,33.7,48.2,23.1
26.457142857142856,7.442857142857143,1.6999999999999997,32.8,45.7,23.3
27.342857142857145,12.542857142857143,3.042857142857143,33.3,51.5,23.2
27.614285714285717,9.571428571428571,0.37142857142857144,33.3,48.6,23.2
27.3,5.885714285714286,4.057142857142857,33.2,46.4,23.6
27.599999999999998,6.971428571428571,3.0714285714285716,33.6,47.9,23.6
27.47142857142857,5.614285714285714,7.642857142857143,33.7,86.0,23.0
27.428571428571427,4.171428571428572,0.8571428571428571,34.2,65.9,23.0
27.357142857142858,5.214285714285714,4.214285714285714,32.4,59.8,22.4
28.157142857142855,7.014285714285714,0.15714285714285717,32.3,55.4,24.2
28.057142857142857,4.085714285714286,0.04285714285714286,33.6,48.6,24.4
27.599999999999998,3.4857142857142853,3.1999999999999997,33.0,41.8,23.5
27.37142857142857,5.528571428571429,6.614285714285715,32.1,43.2,24.0
28.7,7.871428571428572,0.8857142857142856,33.0,42.1,23.5
27.342857142857145,3.185714285714286,2.0,32.0,46.8,23.6
27.75714285714286,4.728571428571429,1.5857142857142856,32.3,52.6,23.4
28.571428571428573,5.385714285714286,0.4714285714285715,34.7,44.6,23.5
29.157142857142855,7.685714285714285,0.34285714285714286,35.0,54.7,24.3
27.74285714285714,4.957142857142857,2.7857142857142856,33.3,37.4,22.1
27.014285714285712,4.728571428571429,7.971428571428572,32.5,51.8,21.0
26.714285714285715,3.1714285714285713,5.785714285714286,32.4,47.2,21.9
26.342857142857145,4.285714285714286,2.2857142857142856,31.2,50.4,22.5
27.25714285714286,6.528571428571429,0.7999999999999999,32.5,51.1,23.8
27.485714285714288,10.442857142857141,0.31428571428571433,32.4,51.8,23.7
27.585714285714285,9.557142857142859,3.7285714285714286,32.2,50.4,21.3
27.914285714285715,9.6,2.9857142857142853,32.5,53.3,24.0
28.114285714285717,10.685714285714285,0.3,33.0,54.4,24.8
27.414285714285715,8.914285714285715,4.385714285714285,32.5,66.6,22.7
26.900000000000002,5.357142857142857,5.057142857142857,32.3,56.9,22.1
26.885714285714283,4.428571428571429,2.8285714285714287,32.3,49.3,22.9
26.685714285714287,4.871428571428572,3.542857142857143,31.9,40.7,23.5
26.485714285714288,4.857142857142857,7.3999999999999995,31.4,46.4,22.5
26.75714285714286,4.8428571428571425,3.371428571428571,32.5,73.1,21.7
26.957142857142856,3.9857142857142853,8.085714285714285,33.4,50.8,23.0
26.657142857142855,3.6285714285714286,1.942857142857143,32.5,41.8,22.7
26.414285714285715,2.6142857142857143,10.6,32.0,54.0,23.7
26.2,3.0714285714285716,7.428571428571429,31.8,34.9,22.8
26.571428571428573,3.8428571428571425,1.2142857142857142,32.4,51.5,23.3
27.114285714285717,4.314285714285714,8.557142857142857,33.0,56.5,22.5
26.485714285714288,4.228571428571429,1.1714285714285713,32.0,53.3,23.4
25.814285714285713,3.757142857142857,13.685714285714287,32.0,37.4,23.2
25.714285714285715,3.585714285714286,5.171428571428572,31.8,52.9,22.9
26.199999999999996,7.057142857142857,25.785714285714285,32.4,39.6,23.5
26.24285714285714,12.957142857142857,3.9428571428571426,31.0,54.7,22.9
26.614285714285717,12.285714285714286,5.314285714285715,31.6,61.6,23.7
24.542857142857144,12.928571428571429,34.92857142857143,29.7,67.0,21.5
25.8,8.828571428571427,3.757142857142857,31.2,45.4,23.0
25.942857142857143,12.071428571428571,0.0,30.8,44.6,22.4
26.057142857142857,11.742857142857144,0.5428571428571429,31.9,55.4,22.5
26.657142857142855,11.7,3.3000000000000003,31.7,57.2,23.3
26.728571428571428,10.6,0.0,32.9,47.9,23.0
27.271428571428572,9.542857142857143,0.0,33.2,42.8,22.7
27.17142857142857,15.114285714285714,1.6285714285714286,33.0,58.3,23.2
24.900000000000002,10.557142857142855,30.957142857142856,30.7,79.2,22.6
27.0,7.557142857142858,0.9285714285714286,32.1,43.6,24.2
26.7,4.485714285714286,10.942857142857141,32.4,36.0,23.2
26.900000000000002,6.785714285714286,6.028571428571429,32.6,46.8,23.0
26.842857142857145,4.542857142857143,10.9,32.7,47.2,23.8
27.442857142857143,5.7,5.314285714285714,32.6,59.4,23.5
27.02857142857143,4.414285714285714,3.1999999999999997,32.8,38.9,22.4
28.014285714285712,5.3999999999999995,1.7857142857142858,32.8,39.6,24.7
27.52857142857143,3.6714285714285713,10.514285714285714,32.6,41.4,24.0
28.02857142857143,10.357142857142858,2.6999999999999997,32.5,56.2,24.0
28.400000000000002,8.142857142857142,1.1285714285714286,33.2,52.6,23.5
29.142857142857142,12.142857142857142,2.757142857142857,33.4,45.7,25.1
27.7,7.7,3.8571428571428577,32.3,48.2,22.0
27.82857142857143,8.128571428571428,3.6428571428571423,32.2,65.2,23.4
27.47142857142857,6.042857142857143,3.0285714285714285,32.6,47.5,24.0
27.842857142857145,6.214285714285714,4.042857142857143,32.6,75.6,22.2
28.47142857142857,8.185714285714285,6.828571428571428,33.2,49.3,24.4
27.957142857142856,7.171428571428572,1.957142857142857,32.5,53.3,22.2
28.142857142857142,9.0,2.357142857142857,32.3,55.1,22.9
28.457142857142856,12.071428571428571,0.2285714285714286,33.2,39.6,23.0
27.485714285714288,7.614285714285714,6.114285714285714,32.7,49.3,23.2
27.12857142857143,5.728571428571429,5.271428571428571,32.1,67.0,21.9
28.47142857142857,9.528571428571428,0.42857142857142855,33.2,50.8,24.7
29.0,9.014285714285714,3.1714285714285717,34.2,45.7,24.5
27.928571428571427,11.142857142857142,5.757142857142857,32.6,52.2,22.0
28.02857142857143,9.328571428571427,0.8142857142857143,32.1,55.1,23.5
27.214285714285715,8.32857142857143,2.7142857142857144,32.4,60.1,22.6
25.642857142857142,4.714285714285714,31.471428571428568,31.4,52.9,21.2
27.599999999999998,7.671428571428572,5.271428571428571,32.3,52.9,22.4
26.642857142857142,5.3428571428571425,6.7,31.7,43.9,22.8
26.400000000000002,4.3,19.25714285714286,31.5,59.4,22.2
26.485714285714288,4.385714285714286,8.385714285714284,32.6,50.8,22.9
27.485714285714288,5.0,11.014285714285714,32.1,38.2,23.3
27.17142857142857,4.857142857142857,1.657142857142857,32.4,41.4,23.4
26.571428571428573,4.814285714285715,6.6000000000000005,32.6,58.3,22.8
26.599999999999998,4.628571428571428,7.828571428571428,31.5,45.0,23.3
27.271428571428572,4.985714285714286,6.114285714285714,32.8,48.2,23.0
26.685714285714287,4.457142857142857,8.042857142857143,32.4,52.6,23.5
26.02857142857143,5.271428571428571,10.657142857142857,31.5,52.6,23.4
26.914285714285715,7.828571428571428,10.057142857142859,32.0,47.5,22.5
26.157142857142855,12.285714285714286,27.328571428571426,31.0,47.2,22.7
25.857142857142858,8.4,9.328571428571427,32.0,48.2,23.0
26.52857142857143,12.22857142857143,1.8,30.9,52.9,23.6
26.385714285714283,11.557142857142859,3.942857142857143,31.0,43.9,23.2
